title,rating,num_ratings,tags,actors
名侦探柯南 纯黑的恶梦,9.0,3727,[漫画改|推理|智斗],[高山南|山崎和佳奈|小山力也|山口胜平|绪方贤一|林原惠美|岩居由希子|高木涉|大谷育江|堀之纪|立木文彦|小山茉美|井上喜久子|木下浩之|飞田展男|茶风林|汤屋敦子|千叶一伸|松井菜樱子|榎本充希子|土师孝也|一城美由希|梁田清之|三石琴乃|池田秀一|古谷彻|天海祐希]
小林家的龙女仆 第二季 中配版,9.5,1266,[漫画改|搞笑|日常|萌系],[常蓉珊|钱琛|闫夜桥|幽舞越山|谷江山|沈念如|郭浩然|李诗萌|贺文潇]
小马宝莉 第三季,9.7,1823,[萌系|奇幻],[Twilight|Tara|Strong|Rainbow|Ashleigh|Ball|Apple|Ashleigh|Ball|Tabitha|St..]
蔷薇少女 梦之终结,9.6,1800,[萌系|奇幻],[泽城美雪|真田麻美|田中理恵|野川樱|森永理科|桑谷夏子|志村由美|後藤沙緒里]
CØDE:BREAKER 法外制裁者,5.9,1077,[科幻|热血|冒险|奇幻],[岡本信彦|日笠陽子|鈴村健一|ゆかな|木村昴|豊永利行|斎賀みつき|三木眞一郎|津田健次郎]
枪与假面舞会,7.4,553,[奇幻|战斗],[山下大辉|小泽亚李|沼仓爱美|三森铃子|诹访彩花|M·A·O|花守由美里|小山茉美|石田彰]
君吻Pure Rouge,8.3,1516,[日常|恋爱|校园],[日野聡|田中理恵|広橋涼|小清水亚美|水島大宙|池澤春菜|中原麻衣|櫻井孝宏|野川さくら]
舞武器舞乱伎,7.6,417,[热血|奇幻|战斗],[小林裕介|小泽亚李|齐藤壮马|石上静香|小松未可子|潘惠美|津田健次郎|日笠阳子|木村昴|兴津和幸]
彩虹小马 小马国女孩2：彩虹摇滚,9.8,1675,[萌系|少女|魔法|少儿],[Lauren|Faust，Amy|Keating|Rogers，M.|A.|Larson，Meghan|McCarthy，Cindy|Morrow，Charlotte|Fullerton，Merriwether|Williams，Chris|Savino，Dave|Polsky|Lauren|Faust|Daniel|Ingram，|William|Kevin|Anderson|Jayson|Thiessen，James|Wootton|DHX|Media/Vancouver|Hasbro|Studios]
普通女高中生要做当地偶像,9.7,2028,[偶像],[吉岡麻耶|三澤紗千香|伊藤美来|水瀬いのり|津田美波|井澤詩織|室園丈裕|井澤美香子|下田麻美]
他和她的故事,9.7,1665,[恋爱|少女|日常],[鈴木千尋|榎本温子|草尾毅|渡邉由紀|私市淳|新谷真弓|野田順子|石田彰|千葉紗子]
小不点社长,9.5,2493,[漫画改|泡面|搞笑],[日高里菜|金元寿子|上坂すみれ|金子彩花|桥本千波|古贺葵|杉田智和|长|大冢芳忠|久川绫|兴津和幸|玄田哲章|福山润|小岩井小鸟|田村由香里]
机动战士高达 雷霆宙域战线 第二季,9.4,1372,[机战|科幻],[中村悠一|木村良平|古川由利奈|逢坂良太|杉田智和|行成とあ|カーラ・ミッチ..]
名侦探柯南 业火的向日葵,6.9,5121,[漫画改|推理|智斗],[高山南|山口胜平|山崎和佳奈|小山力也|松井菜樱子|绪方贤一|林原惠美|岩居由希子|高木涉|大谷育江|山口胜平|茶风林|石冢运升|富田耕生|高木涉|陶山章央|榊原良子|荣仓奈奈|矶部弘|由加奈|宝龟克寿|咲野俊介|梅野：：泽田敏子|柴田秀胜|楠大典|大川透]
旋风管家 CAN'T TAKE MY EYES OFF YOU,9.3,890,[少女],[釘宮理恵|白石涼子|田中理恵|高橋美佳子|井口裕香|信|杉田智和|皆口裕子|浅野真澄|中島沙樹]
雨色可可side G,8.4,764,[萌系|漫画改|泡面|日常],[松井惠理子|花井美春]
魔卡少女樱 知世的影像活跃日记,9.6,1480,[少女|魔法],[丹下樱|熊井统子|岩男润子|久川绫]
少女手工,9.8,4141,[原创|日常],[稻垣好|市之濑加那|佐仓绫音|和气杏未|大森日雅|高桥花林|嘉数由美]
异国迷宫的十字路口,9.6,1420,[萌系|日常|治愈],[近藤隆|田中秀幸|東山奈央|悠木碧|矢作紗友里]
SHOW BY ROCK!! 第二季,9.3,541,[游戏改|搞笑|音乐|穿越],[稲川英里|上坂すみれ|沼倉愛美|佐倉綾音|内山昂輝|柿原徹也|細谷佳正|早見沙織|松井恵理子]
翼年代记 第二季,9.5,1061,[架空|穿越|冒险|漫画改],[牧野由依|法伊：小狼：入野自由|稲田徹|“小狼”：星火：小林沙苗|伊藤静|菊地美香]
特别版 Free!-Take Your Marks-,9.7,2223,[社团|运动],[岛崎信长|铃木达央|代永翼|平川大辅|宫野真守|细谷佳正|宫田幸季|铃村健一]
DAYS,8.6,764,[热血|校园|运动],[吉永拓斗|松冈祯丞|浪川大辅|伊瀬茉莉也|佐仓绫音|小西克幸|樱井孝宏|小野大辅|宫野真守]
成龙历险记,9.1,954,[战斗|少儿|智斗|社团],[成龙|夏野萨博|斯塔西·钱恩|诺亚·尼尔森]
枪心剑刃,9.5,1174,[奇幻|架空|科幻],[星野貴紀|桑島法子|井上喜久子|櫻井孝宏]
给桃子的信,9.5,1676,[治愈],[宮浦いく子：宮浦もも：イワ：川：山寺宏一|チョー|坂口芳貞|谷育子]
MIX,9.8,4894,[漫画改|社团|运动|校园],[梶裕贵|内田雄马|内田真礼|花泽香菜|高木涉|井上喜久子|中尾隆圣]
武士弗拉明戈,9.3,1441,[搞笑|科幻|热血|偶像],[増田俊樹|杉田智和|戸松遥|M・A・O|山崎惠理|小杉十郎太|大川透|中村千絵|三上哲]
夜樱四重奏,7.0,284,[奇幻],[福圓美里|梶裕貴|藤田咲|沢城みゆき|小野大輔|戸松遥|又吉愛|桑谷夏子|松本さち]
在下坂本，有何贵干？ 中配版,9.8,4562,[搞笑|校园|日常],[边江|默伶|张占坤|Hanser|辰朔|付晨阳|DK|祝敏|张惠霖|张舸|卢力峰|魅影之声|王婧儿|赵小爽|张雨濛|贺文潇|李昊甲|由小瑜|森中人|张占坤]
出租魔法使,8.9,436,[奇幻|热血|小说改],[植田佳奈|福山润|钉宫理惠|诹访部顺一|伊藤静|高桥美佳子|名冢佳织]
剧场版 魔法禁书目录炭 SP,9.2,1750,[科幻|战斗|魔法],[阿部敦|井口裕香|三澤紗千香|川澄綾子|日笠陽子|谷山紀章|岡本信彦|佐藤利奈|伊藤静]
问题儿童都来自异世界？ OVA 温泉漫游记,9.5,1630,[奇幻|战斗|架空|穿越],[浅沼晋太郎|野水伊織|ブリドカット|セーラ|恵美|中島愛|巽悠衣子|新井里美]
魔法老师涅吉! 第一季,9.0,669,[萌系|日常|魔法|奇幻],[佐藤利奈|神田朱未|石田彰|山川琴美|木村圆|超铃音：佐佐木莳绘：堀江由衣|白石涼子|狩野茉莉]
小林家的龙女仆 中配版,9.7,2298,[漫画改|萌系|搞笑|日常],[常蓉珊|钱琛|沈念如|李诗萌|郭浩然|谷江山|赵爽|徐佳琦|幽舞越山|贺文潇]
银河英雄传说：全新命题 星乱,9.8,5965,[小说改|科幻|架空|声控],[宫野真守|铃村健一|梅原裕一郎|梶裕贵|诹访部顺一|小野大辅|中村悠一|川岛得爱|远藤绫|三木真一郎|石冢运升|水内清光|藤原贵弘|楠见尚己|竹内良太|福松进纱|目黑光祐|樱井透|畠中祐|小野友树]
KERORO军曹,9.8,2492,[萌系|搞笑|泡面|科幻],[桑島法子、川上とも子|斎藤千和|渡辺久美子|中田譲治|石田彰|平松晶子]
告白实行委员会 嫉忌的答复,9.3,658,[恋爱|校园|声控],[梶裕貴|阿澄佳奈|神谷浩史|戸松遥|鈴村健一|豊崎愛生|麻倉もも|花江夏樹|緑川光]
黑色残骸,8.8,828,[机战|科幻|战斗],[阿座上洋平|M·A·O|上田丽奈|濑户麻沙美|石川界人|小林裕介|武内骏辅]
科学小飞侠Crowds,9.6,1627,[科幻|热血],[内田真礼|逢坂良太|浪川大辅|小岩井小鸟|平野绫|细见大辅|村濑步|丹下樱|宫野真守]
环战公主 CIRCLET PRINCESS,7.2,1281,[社团|战斗|游戏改],[长妻树里|中岛沙树|生天目仁美|水桥香织|后藤麻衣|种﨑敦美|相川奈都姫|平井祥恵|谷口梦奈]
枕男子,9.1,816,[日常|乙女],[花江夏樹|村瀬歩|浪川大輔|梅原裕一郎|望月|鳥海浩輔|笹山|島﨑信長|千切|岸尾だいすけ|千切|立花慎之介|花嶺|細谷佳正]
月色真美 SP,9.7,3466,[恋爱|校园|原创],[千葉翔也|小原好美|田丸篤志|村川梨衣|白石晴香|筆村栄心|金子誠|石見舞菜香|鈴木美園]
道子与哈金,9.5,1357,[热血|战斗],[大後寿々花|真木よう子|坂井真紀|津田宽治]
猎龙飞船,8.8,5275,[漫画改|奇幻|架空|美食],[前野智昭|雨宫天|齐藤壮马|花泽香菜|诹访部顺一|关智一|樱井孝宏|鸟海浩辅|钉宫理惠|熊谷健太郎|古川慎|松山鹰志|武内骏辅|上村祐翔|赤崎千夏|榎木淳弥|井上和彦|佐佐木启夫|坂本真绫]
歌之☆王子殿下 真爱REVOLUTIONS,9.3,633,[音乐|声控|乙女|偶像],[泽城美雪|寺岛拓笃|铃村健一|谷山纪章|宫野真守|诹访部顺一|下野紘|鸟海浩辅|森久保祥太郎|黑崎兰丸..]
晨曦公主 OAD,9.8,1996,[奇幻|少女|架空],[千菅春香、森田成一|諏訪部順一|斎藤千和|前野智昭|岡本信彦|下野紘|皆川純子|山本希望]
RE-MAIN：少年与水球,9.5,2221,[原创|运动|励志],[上村祐翔|西山宏太朗|木村昴|齐藤壮马|古川慎|畠中祐|广濑大介]
名侦探柯南 战栗的乐谱,9.6,3162,[漫画改|智斗|推理],[江户川柯南:高山南|秋庭怜子:桑島法子|灰原哀:林原惠美|圆谷光彦:大谷育江|小岛元太:高木渉|铃木园子:松井菜桜子|高木涉:高木渉|白鸟任三郎:井上和彦|堂本一挥:田中信夫]
Classica Loid,9.5,729,[搞笑|原创|音乐|机战],[杉田智和|梶裕貴|島﨑信長|小松未可子|石田彰|楠大典|鳥海浩輔|能登麻美子|前野智昭]
阳光中的青时雨,9.7,1346,[治愈|恋爱|校园|冒险],[伊波杏樹|早見沙織]
永远之久远,8.4,669,[战斗],[三槌|神谷浩史|龙纹寺|名冢佳织|晓|白石凉子|铃木达央]
×××HOLiC 春梦记,9.8,1477,[奇幻],[大原さやか|福山潤|中井和哉|伊藤静|望月久代|こじまかずこ|矢島晶子|武藤寿美|菊地美香]
名侦探柯南 沉默的15分钟,9.0,3189,[漫画改|推理|智斗],[高山南|山崎和佳奈|小山力也|山口胜平|松井菜樱子|绪方贤一|林原惠美|岩居由希子|大谷育江|高木涉|中田浩二|茶风林|井上和彦|汤屋敦子|高木涉|千叶一伸]
搞笑漫画日和＋,9.4,780,[搞笑|泡面],[前田剛|内藤玲|前田剛|名塚佳織|前田剛|佐藤なる美|三瓶由布子]
美妙射击部,9.4,2558,[漫画改|萌系|运动|社团],[Machico|熊田茜音|南早纪|八卷安娜]
能干的猫今天也忧郁,9.8,1348,[漫画改|日常|搞笑|奇幻],[安元洋贵|石川由依|加隈亚衣|小西克幸|M・A・O|入野自由|竹达彩奈|日笠阳子|久保田民绘|佐藤聪美|福山润|稻濑葵|太地琴惠]
犬神同学和猫山同学,9.7,2447,[日常|泡面|治愈],[上坂すみれ|東山奈央|大坪由佳|堀野紗也加|藤本葵|長弘翔子|山崎エリイ|原田ひとみ]
剧偶像,8.3,2378,[原创|少女|架空],[赤尾光|持田千妃来|诹访彩花|花泽香菜|M·A·O|山本希望|高野麻美|秋吉彩|佐藤亚美菜|鸟海浩辅|八岛沙罗罗|水桥香织]
小市民系列,8.4,1105,[小说改|推理|校园],[梅田修一朗|羊宫妃那|古川慎]
地下城里的人们,9.6,1042,[漫画改|冒险|魔法|萌系],[千本木彩花|铃代纱弓|楠见尚己|飞田展男|大冢芳忠|M·A·O]
A3!满开剧团,9.4,1624,[游戏改|偶像|音乐],[名冢佳织|酒井广大|白井悠介|西山宏太朗|浅沼晋太郎|五十岚雅|江口拓也|土岐隼一|山谷祥生|广濑大介|小泽廉|泽城千春|武内骏辅|滨健人|熊谷健太郎|帆世雄一|田丸笃志|佐藤拓也|寺岛惇太|丰永利行|柿原彻也]
阿鲁斯的巨兽,8.5,710,[原创|奇幻],[羊宫妃那|森川智之|芹泽优|峰田大梦|日笠阳子]
爱丽丝学园,9.8,1792,[奇幻|日常|少女],[植田佳奈|朴璐美|安田美和|釘宮理恵|雨蘭咲木子|ミスターベア：心読み：松元恵|三木眞一郎]
BanG Dream! 少女乐团派对☆PICO,9.8,4123,[游戏改|萌系|泡面|少女],[爱美|大塚纱英|西本梨美|大桥彩香|伊藤彩沙|佐仓绫音|三泽纱千香|加藤英美里|日笠阳子|金元寿子|前岛亚美|小泽亚李|上坂堇|中上育实|秦佐和子|相羽爱奈|工藤晴香|中岛由贵|樱川惠|明坂聪美|伊藤美来|田所梓|吉田有里|丰田萌绘|米歇尔|/|黑泽朋世]
名侦探柯南 水平线上的阴谋,9.3,2967,[漫画改|推理|智斗],[江户川柯南:高山南|毛利兰:山崎和佳奈|毛利小五郎:神谷明|灰原哀:林原惠美|吉田步美:岩居由希子|圆谷光彦:大谷育江|高木涉:高木渉|目暮十三:茶风林]
海岬的迷途之家 ,9.1,2047,[动画],[芦田爱菜|粟野咲莉|TakuyaTasso|大竹忍]
名侦探柯南 漆黑的追踪者,9.4,2368,[漫画改|推理|智斗],[江户川柯南:高山南|毛利兰:山崎和佳奈|毛利小五郎:神谷明|灰原哀:林原惠美|吉田步美:岩居由希子|圆谷光彦:大谷育江|服部平次:堀川亮|高木涉:高木渉|目暮十三:茶风林]
魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊,9.6,2200,[魔法|漫画改],[木之本樱:丹下桜|李小狼:くまいもとこ|大道寺知世:岩男潤子|可鲁贝洛斯:久川綾|柊泽艾力欧:佐々木望|木之本桃矢:関智一|月城雪兔:緒方恵美|观月歌帆:篠原恵美|斯比内鲁·日:冬馬由美]
Love All Play热血羽毛球 / 羽球青春 ,7.0,837,[小说改|运动|励志],[花江夏树|阿座上洋平|古川慎|小野贤章|柿原彻也|梶裕贵|寿美菜子|中井和哉]
辉夜大小姐想让我告白 中配版,9.7,5587,[漫画改|搞笑|校园|恋爱],[宴宁|余昊威|hanser|赵成晨|高启帆|袁铭喆|王曼诗|夏觅尘|宝木中阳|周侗|沈话桑|露西]
小马宝莉 第五季,9.8,2080,[萌系|奇幻],[Twilight|Tara|Strong|Rainbow|Ashleigh|Ball|Apple|Ashleigh|Ball|Tabitha|St..]
超时空要塞 Frontier,9.6,1952,[科幻|热血|机战|偶像],[早乙女|中村悠一|遠藤綾、May&#x27;n|中島愛|杉田智和|井上喜久子|豊口めぐみ|桑島法子|松浦ナナセ..]
旋风管家 Cuties,9.5,940,[搞笑|校园],[伊藤静|釘宮理恵|白石涼子|山崎はるか|井上麻里奈|松来未祐|浅野真澄|矢作紗友里|中尾衣里]
伯纳德小姐说。,9.3,630,[漫画改|日常|泡面],[喜多村英梨|小松未可子|市来光弘|洲崎綾]
四色战记 冰雪帝国,7.4,455,[原创|科幻],[早见沙织|日笠阳子|嶋村侑|小清水亚美|井上和彦|浅野真澄|堀内贤雄|川澄绫子|井上麻里奈|志贺麻登佳|鱼建|三木真一郎|中村悠一]
攻壳机动队 S.A.C. 2nd GIG,9.8,3709,[科幻|热血|智斗],[田中敦子|玉川砂記子|阪脩|大川透|山寺宏一|仲野裕|小野塚貴志|山口太郎]
虫师 续章 铃之雫,9.8,2197,[奇幻|治愈],[中野裕斗|土井美加|土井美加]
名侦探柯南 异次元的狙击手,8.4,2576,[漫画改|推理|智斗],[高山南|山崎和佳奈|小山力也|山口胜平|林原惠美|日高法子|松井菜樱子|绪方贤一|岩居由希子|大谷育江|高木涉|茶风林|池田秀一|汤屋敦子|一城美由希|置鲇龙太郎|井上和彦|家弓家正|梁田清之|福士苍汰|帕特里克·哈伦|千叶一伸|中井和哉|大冢周夫|迈克尔·里瓦斯|史蒂芬·海恩斯|格雷格·欧文]
虫王战队超王者,9.9,5663,[原创|热血|战斗|少儿],[基拉|/|酒井大成|阳马·盖斯特|/|渡边碧斗|姬野·兰|/|村上爱花|神乐崎·迪波斯琪|/|佳久创|璃塔·伽尼斯嘉|/|平川结月]
哆啦A梦 第三季,9.8,2391,[漫画改|搞笑|日常|少儿],[陈美贞|刘如蘋、刘凯宁、林筱玲|林美秀|宋克军、梁兴昌|李世扬]
我，小怼,9.5,2979,[漫画改|日常|搞笑],[大冢明夫|田中真弓|小山茉美|冈本信彦|松山鹰志]
魍魉之匣,9.6,1137,[智斗],[平田広明|木内秀信|関貴昭|森川智之|高橋美佳子|戸松遥|久川綾|古谷徹|田中正彦|檜山..]
悠久之翼2,9.7,3492,[少女|催泪|校园|恋爱],[中岛裕美子|远近孝一|后藤麻衣|浜田贤二|伊藤静|古泽彻|柳瀬夏美|高城元气|青木沙耶香|冈田纯子|泰勇气|田口宏子|下野纮|野引香里]
×××HOLiC 仲夏夜之梦,9.7,1601,[奇幻],[大原さやか|福山潤|中井和哉|伊藤静|こじまかずこ|望月久代|柚木涼香、松尾佳子|松野太紀]
青春歌舞伎,9.0,404,[校园|社团|励志],[市川太一|梅原裕一郎|逢坂良太|河西健吾|島﨑信長|甲斐田裕子|内山夕実|朝井彩加|山本和臣]
今天开始做魔王 第三季,9.1,646,[奇幻|神魔],[金井美香、櫻井孝宏|森川智之、恒松あゆみ|斎賀みつき|大塚明夫|井上和彦|宮田幸季|..]
BLACK★ROCK SHOOTER OVA,9.5,1433,[热血|战斗|奇幻],[花澤香菜|沢城みゆき|阿澄佳奈|久野美咲|花澤香菜|Dead|沢城みゆき]
琴之森,9.5,1516,[音乐|治愈|励志|漫画改],[齐藤壮马|诹访部顺一|花江夏树|中村悠一|KENN|悠木碧|伊濑茉莉也|小西克幸|丰永利行|游佐浩二|家中宏|白石凉子|大地叶|三宅麻理惠|广桥凉|熊井统子|坂本真绫|田中秀幸|岛田敏]
Concrete Revolutio 超人幻想 第二季,9.4,2052,[热血|奇幻|战斗|科幻],[石川界人|上坂堇|丰崎爱生|中村绘里子|川岛得爱|金尾哲夫|铃村健一]
青之驱魔师 剧场版,9.2,1132,[热血|奇幻|战斗],[岡本信彦|福山潤|釘宮理恵|佐藤利奈|神谷浩史|花澤香菜|木内秀信|志摩|遊佐浩二|志摩|遊佐浩二]
高校星歌剧,9.6,929,[校园|音乐],[花江夏树|小野贤章|朗斯贝里·亚瑟|细谷佳正|前野智昭|诹访部顺一|平川大辅|松冈祯丞|KENN|兴津和幸|..]
剧场版 Free!-Timeless Medley,9.6,1346,[运动],[岛崎信长|/|松元恵|铃木达央|代永翼|平川大輔|宫野真守|渡边明乃|津田健次郎|铃木千寻|野岛健儿]
排球少年剧场版 观念之战,9.8,2931,[热血|运动],[村瀬歩|石川界人|日野聡|入野自由|林勇|細谷佳正|岡本信彦|内山昂輝|斉藤壮馬]
剧场版 王室教师海涅,9.6,1546,[搞笑|漫画改],[植田圭輔|安里勇哉|安达勇人|广瀬大介|苍井翔太|立花慎之介]
宣告黎明的露之歌,9.4,3327,[奇幻],[谷花音|下田翔大|寿美菜子|齐藤壮马]
名侦探柯南 绀碧之棺,8.9,2299,[漫画改|推理|智斗],[江户川柯南:高山南|毛利兰:山崎和佳奈|铃木园子:松井菜樱子|毛利小五郎:神谷明|灰原哀:林原惠美|小岛元太:高木渉|高木涉:高木渉|目暮十三:茶风林|岩永城児:堀内贤雄]
八月的棒球甜心,9.1,1351,[游戏改|运动|校园],[西田望见|近藤玲奈|南早纪|井上穗乃花|花守由美里|绿川优美|高木友梨香|山下七海|佐伯伊织|白石晴香|八岛沙罗罗|立花理香]
千枪士,5.8,1669,[乙女|游戏改],[八代拓|立花慎之介|苍井翔太|梶裕贵|浪川大辅|羽多野涉|村濑步|梅原裕一郎|齐藤壮马|中岛良树|佐藤拓也|江口拓也|高桥广树|西山宏太朗]
告白实行委员会 我于此刻恋上你,9.3,620,[恋爱|校园|少女|音乐],[麻倉もも|花江夏樹|代永翼|戸松遥|神谷浩史|豊崎愛生|鈴村健一|阿澄佳奈|梶裕貴]
人鱼的旋律,9.7,592,[萌系|奇幻],[寺門仁美|中田あすみ|浅野まゆみ|小暮英麻|永田亮子]
哈尔的移动城堡,9.8,2358,[动画|冒险|奇幻],[倍赏千惠子|木村拓哉|美轮明宏|我修院达也|神木隆之介|伊崎充则|大泉洋|原田大二郎|加藤治子|都筑香弥子]
